1,2,"14,596",,,,,"11,111"
1,3,"49,229",,,,,"11,111"
1,4,"69,997",,,,,"11,111"
2,3,"36,573",,,,,"11,111"
2,4,"59,230",,,,,"11,111"
3,4,"24,621",,,,,"11,111"
