1,2,0,,,,,"2,9801936620503"
1,12,"67,94933",,,,,"2,9801936620503"
1,13,"84,9733",,,,,"2,9801936620503"
2,1,0,,,,,"1,84471977168164"
2,3,"185,28246",,,,,"1,84471977168164"
2,9,"245,51896",,,,,"1,84471977168164"
2,12,"313,81988",,,,,"1,54584376199376"
2,13,"332,4076",,,,,"1,54584376199376"
3,8,0,,,,,"2,44652232589776"
3,9,"9,51368",,,,,"2,44652232589776"
3,12,"70,58318",,,,,"2,44652232589776"
3,2,"120,09624",,,,,"2,44652232589776"
3,5,"361,62659",,,,,"2,44652232589776"
5,9,0,,,,,"1,96166383459961"
5,3,"118,80985",,,,,"1,96166383459961"
5,6,"319,78615",,,,,"1,96166383459961"
5,7,"374,56908",,,,,"1,96166383459961"
5,8,"385,23568",,,,,"1,96166383459961"
6,7,0,,,,,"1,95655948031343"
6,8,"25,66694",,,,,"1,95655948031343"
6,5,"78,86219",,,,,"1,95655948031343"
7,5,0,,,,,"2,30714469999823"
7,6,"66,3551",,,,,"2,30714469999823"
7,8,"376,30438",,,,,"2,30714469999823"
8,6,0,,,,,"2,09957212903344"
8,7,"84,28409",,,,,"2,09957212903344"
8,9,"218,27371",,,,,"2,09957212903344"
8,3,"290,59209",,,,,"2,09957212903344"
8,5,"318,6444",,,,,"2,09957212903344"
9,2,0,,,,,"1,96585435201697"
9,3,"29,18077",,,,,"1,96585435201697"
9,5,"62,48346",,,,,"1,96585435201697"
9,8,"147,3491",,,,,"1,96585435201697"
9,12,"337,94782",,,,,"1,96585435201697"
12,1,0,,,,,"1,96717860567757"
12,2,"45,86971",,,,,"1,96717860567757"
12,3,"67,82064",,,,,"1,96717860567757"
12,5,"88,59834",,,,,"1,96717860567757"
12,9,"115,51921",,,,,"1,96717860567757"
12,13,"338,86128",,,,,"1,96717860567757"
13,1,0,,,,,"3,00260303735463"
13,2,"47,43518",,,,,"3,00260303735463"
13,12,"121,8393",,,,,"3,00260303735463"
